"","Corn","MiscCrop","OilCrop","OtherGrain","PalmFruit","Rice","Root_Tuber","SugarCrop","Wheat"
"Africa",42.9656139323194,95.3049343696168,39.8134077913705,54.7052735503788,11.9004235543579,10.8408621624956,35.3370056134643,3.51697995082557,12.1319043049255
"Australia_NZ",0.225228319786501,4.66267453400439,6.5673224914302,17.5125769568036,0.00780300459602733,0.5216752127324,0.051176707908579,1.01337903806006,37.3497789973102
"Canada",1.76160368546778,8.45238472455744,15.1972077664132,9.23602680386801,0,0,0.198345982975222,0.0886333878533223,16.0732995077205
"China",63.4020663621652,72.1775171642403,23.1797428821689,17.3250379742298,0.453539199958556,15.9353498005041,5.18752850496444,3.89392407421344,50.9235393414114
"Eastern Europe",21.3338717369715,4.15129589924031,8.2329427444731,7.63388220983044,0,0.560887984829935,6.08717792508641,5.19807098862489,9.80078005041792
"Former Soviet Union",8.66457306463175,29.7761116148953,34.5642489875593,118.97070070253,0,1.27124056223124,10.9370998766695,10.9675237060412,42.5066305285447
"India",10.6172344021953,42.5347218257221,25.916572262965,52.1025717730382,4.20109989453786,19.8384390327412,2.98373812626502,8.54140640055214,33.6329878682583
"Japan",0.0268637971530853,0.778253811689431,0.605119440444675,0.455662638398283,0,2.28093824036848,0.173315349100204,0.103163795855965,0.499968651894624
"Korea",0.0271664793081134,0.878848823256921,0.259735498004893,0.47535771433132,0,0.996234413292286,0.0656796216691806,0,0.0262680961740012
"Latin America",35.2937042822408,27.5888540314975,110.771844314354,7.03457559449131,1.52230721222501,23.4825116681057,3.7302167053958,12.0971177011734,19.921760936157
"Middle East",1.16157212367461,9.39992447962567,3.09812890471589,20.2912710320915,0,0.737222700233704,0.303783813288845,0.654838946624403,13.671378748404
"Southeast Asia",10.7476399454681,51.1940644368447,9.27327985117636,2.71059415332495,27.0864532127653,25.1185568811361,4.36171440371026,3.08256775529348,8.51923538078809
"USA",30.9034945861404,6.7512052194634,45.8186838103287,18.2446336323964,0.00296100514587917,1.48764310752211,0.809691191203666,1.00939460062593,23.4794761138313
"Western Europe",7.37349891766927,7.05663090825808,14.0114923046503,20.426440873115,0.000221666538795933,0.513969697497118,3.97178205279928,5.59291040565176,17.2997718116536
