"","Corn","MiscCrop","OilCrop","OtherGrain","PalmFruit","Rice","Root_Tuber","SugarCrop","Wheat"
"Africa",71.4193851679809,194.907818385484,66.5861020611948,57.7086923417995,26.6653046072582,19.2894973419742,71.5369666676112,4.16497418516032,17.9477896196012
"Australia_NZ",0.330908627685537,10.9434418713182,10.5249949374796,20.0580488687902,0.0901787006052823,0.532603169585921,0.0511780676292661,1.01338225567899,49.6510895423804
"Canada",3.35189266199872,18.4520548078605,31.7675980428559,10.234949514648,0,0,0.3293570123745,0.151262610452733,28.1163107859504
"China",113.085481781676,127.957231143066,23.7647340091558,39.3896223337716,1.28451502186427,16.1303323051906,6.0767230486603,6.9583192491801,105.982298628651
"Eastern Europe",25.2883511343387,4.91486377956322,15.4069217033056,19.5378375333681,0,1.47223835903024,7.04678809318364,8.86262452379403,30.3949746965397
"Former Soviet Union",12.441814182307,48.6692131575286,52.7447242824479,168.992675075577,0,1.31706451447243,12.1805477206217,12.5529560524069,108.793503524337
"India",16.9511691851452,42.9475690385873,30.4802345778054,110.754195217271,8.1567321613287,23.8880766815702,4.28185985673507,11.4761640079597,35.3143111397448
"Japan",0.0625748402822153,1.17212136756787,0.610278766217109,0.467619365029924,0,2.30401286808454,0.298350130523363,0.19106899232639,0.575437419241493
"Korea",0.0422447390779179,1.36985998748565,0.295772413904091,0.91915134025921,0,1.75341139687978,0.0928803263272622,0,0.0324973343140347
"Latin America",57.5223237783608,33.2056691612971,127.628406708245,9.36814203681005,2.75897299418086,51.5973500212893,6.12697989346693,13.331722600414,32.6675558343266
"Middle East",1.69936607661054,27.1333263394838,3.89677805809823,39.0505263342261,0,1.38921482777832,0.631304959829452,0.953218095352575,17.1198314415399
"Southeast Asia",20.6152480097182,92.3018024609722,11.5982070968047,3.07693735270307,45.4619292242578,29.8373432044984,4.70331113593046,5.16938730879175,8.88390983101765
"USA",64.0768149969422,8.82156094193726,57.4494938031576,46.9167098803539,0.00730597211679791,1.51279595134077,1.40860651478008,1.39243771754042,23.5634382774337
"Western Europe",7.53476784270292,7.4943056733134,19.62572477838,46.9666286704823,0.00548305398043654,0.944994058763559,10.6772218503654,8.64116783661823,17.8539245836781
