"","Corn","MiscCrop","OilCrop","OtherGrain","PalmFruit","Rice","Root_Tuber","SugarCrop","Wheat"
"Africa",29.0144726933379,57.5079900851555,41.0633358513015,73.515253584298,5.30924252734447,15.0017360319643,30.972064555907,2.5778553193209,10.6612715168612
"Australia_NZ",0.12459085657276,6.88000060851562,5.79451095051738,10.2613952850887,0.00780300459602733,0.492885743810515,0.040745482740706,0.382815151783901,27.6146658514711
"Canada",1.66037593025037,7.9485306916679,12.314959665364,7.35707436601551,0,0,0.142623696589981,0.0677030483220914,8.74672143278888
"China",32.6371953843227,75.4195312354112,15.3620970744569,17.4357391413462,0.216045302519024,14.5781629362549,7.04362362772622,1.41960278307091,31.8814268187527
"Eastern Europe",3.86000661392891,6.33387523982211,7.41751519481199,4.73428127764577,0,0.133847401077339,5.24228250116014,2.4925603302565,6.54818568859966
"Former Soviet Union",9.58670220424266,16.9506251227908,33.930251819268,99.9237202296285,0,0.855769292261283,5.42796753228281,8.82101423046839,48.4433776851427
"India",11.5694371987664,23.2264675187607,16.5890211544332,18.4887974273471,2.24261318925201,14.6866563031577,1.82702161031617,3.38557181306924,17.776663496644
"Japan",0.0301115015671548,1.01571718400178,0.278754570598501,0.171957833384098,0,0.824350379535494,0.253487800284862,0.133136015537175,0.385350004518583
"Korea",0.048370382570672,1.036330141794,0.522929157810249,0.251619154462185,0,0.603672067454984,0.0438800606167586,0,0.0261079145197731
"Latin America",25.7619316198224,6.69227570649817,88.2533482540647,5.61068406759342,1.44333167778478,4.12646904736295,4.05839882390424,9.74212181748085,14.6553829684152
"Middle East",1.00881691205073,4.0508116243937,2.52661953325631,6.65224418711297,0,0.543077899958278,0.255875654342567,0.435871209857558,9.60882386675036
"Southeast Asia",9.65724347145522,30.9446838620202,3.76667394362986,2.13297781552775,18.3939353578036,35.902563561243,2.55172794224576,1.95898645269387,9.45720446443314
"USA",26.5058939463309,1.1949352697499,27.0983433756261,14.7087997754248,0.00296100514587917,1.26367393097607,0.761002826251143,0.531187278953441,15.0327120707321
"Western Europe",2.59239386717409,11.3393438709982,26.199015270497,9.55606157227195,0.000221666538795933,0.670758310570002,3.04957129483179,5.87792992285537,7.42616549861109
