"","Corn","MiscCrop","OilCrop","OtherGrain","PalmFruit","Rice","Root_Tuber","SugarCrop","Wheat"
"Africa",51.524409711142,110.764228565049,60.3091916718259,151.47947164077,11.3355327464936,28.7577117123779,63.7609413233567,4.11809682474745,15.8955637685773
"Australia_NZ",0.169671919668554,18.724557621106,8.76604568044465,16.5258191110004,0.0901787006052823,0.501084495071617,0.0505531185651214,0.740382355140698,49.878695070616
"Canada",2.8863961889318,15.5780207270587,22.6791533506118,7.43686459383587,0,0,0.26391127419352,0.108882296906203,13.93380610821
"China",49.6362932550994,145.117496597974,19.9745179465428,33.6093518439344,0.444835402070469,24.0277634558746,7.24789211347025,1.420397980053,48.2119475522779
"Eastern Europe",3.87560019201168,15.2749851909082,10.1990109219327,7.12786644872873,0,0.372454282710741,9.41884100153445,5.08675670363152,6.7068453106162
"Former Soviet Union",9.59159273784542,42.2512830737683,35.4841461819203,192.071983848989,0,1.75516280375294,5.61685555506321,18.1800566184432,52.8809770749395
"India",18.6793018108225,23.6059350117078,45.9462583870707,47.1316935411383,5.23741492611327,23.9957042412309,2.46237492957142,3.95952979730345,35.7951370529173
"Japan",0.0615390578299746,2.2213098699779,0.407973514397448,0.178652067217046,0,0.82563969453889,0.583818167248581,0.306737238221999,0.417482187044128
"Korea",0.100603027053465,1.37100641314501,1.23015513646774,0.721566563510808,0,1.34429369552658,0.077745009980205,0,0.0329379923473772
"Latin America",48.556691046707,7.90163544554044,106.387547028909,5.75786826922832,2.70189228930403,6.09894726797079,7.06103818296739,10.4904018812495,21.3315309270909
"Middle East",1.64965548611948,8.88002472663395,2.85256401406606,9.28113771072688,0,1.21181879648918,0.584760971336572,0.435915925819997,11.8024977215062
"Southeast Asia",12.6140969121016,56.8169702336511,19.6344189319171,3.86151328824948,29.8762747059988,59.1393525845717,5.82279444654611,4.91129643514981,21.1334041512168
"USA",46.5912389260314,1.45747330927168,29.7552520619806,29.3353491497494,0.00730597211679791,2.33428793053999,1.07251249153005,0.591544434687831,18.2499222800136
"Western Europe",3.38419740516761,24.0379580083453,50.3721150256265,24.9079866077567,0.00548305398043654,1.25623233627789,7.11756784489536,9.38591052389073,8.2962924133506
